ap ,id    ,date    ,hjd          ,ra       ,dec      ,v     ,bv    ,teff  ,feh   ,feh_err,logg  ,logg_err,vsini ,vsini_err,rv        ,rve    ,fwhm      ,ccph  ,instr 
1,340064,20080301,2454526.70915,5.857644,32.449306,18.036,1.184,4804,-0.033,0.073,3.691,0.257,6.26,0.51,9.244,0.778,13.92,0.7416,chelle
104,340064,20081023,2454762.86746,5.857644,32.449306,18.036,1.184,4804,-0.28,0.078,3.844,0.244,-0.1,0.2,8.748,1.262,12.13,0.6439,chelle
91,340065,20081024,2454764.85411,5.860642,32.457661,18.045,1.169,4841,-0.082,0.071,3.982,0.227,-0.06,0.04,8.741,0.909,13.14,0.7861,chelle
91,340065,20081025,2454764.85411,5.860642,32.457661,18.045,1.169,4841,-0.082,0.071,3.982,0.227,-0.06,0.04,8.758,0.909,13.14,0.7861,chelle
87,340065,20101007,2455476.95385,5.860642,32.45766,18.045,1.169,4841,-0.187,0.078,3.831,0.252,1.84,0.37,8.532,0.782,11.78,0.6657,chelle
5,340067,20080302,2454527.68799,5.862596,32.47533,18.178,1.266,4607,-0.706,0.096,3.82,0.233,0.34,0.46,-78.888,1.302,13.85,0.5329,chelle
91,340067,20081022,2454761.82812,5.862596,32.47533,18.178,1.266,4607,-0.414,0.104,3.742,0.214,1.11,0.55,-79.2048,0.826,14.1267,0.7127,chelle
211,340067,20081026,2454765.98197,5.862596,32.47533,18.178,1.266,4607,-0.601,0.114,3.731,0.219,0.39,0.78,-78.989,1.156,14.18,0.6684,chelle
193,340067,20100305,2455260.76182,5.862596,32.47533,18.178,1.266,4607,-1.424,0.184,3.618,0.311,35.03,2.65,-73.324,6.327,43.7,0.3661,chelle
216,340096,20101119,2455519.91915,5.859937,32.473395,18.985,1.424,4270,-0.368,0.062,3.01,0.203,0.53,0.14,9.462,1.313,13.475,0.5729,chelle
111,340097,20101119,2455519.80379,5.861094,32.43852,18.923,1.239,4670,-0.33,0.141,3.43,0.277,0.21,0.33,70.462,1.925,9.1,0.3118,chelle
3,340634,20080224,2454520.70357,5.86058,32.465595,16.95,1.064,5122,-0.291,0.092,3.982,0.166,6.46,0.18,14.724,0.67,14.59,0.8276,chelle
104,340634,20081022,2454761.82812,5.86058,32.465595,16.95,1.064,5122,-0.278,0.08,3.933,0.224,7.59,0.58,5.52715,0.597,14.51,0.8448,chelle
224,340634,20081026,2454765.98197,5.86058,32.465595,16.95,1.064,5122,-0.221,0.076,4.087,0.185,8.48,0.2,9.784,0.623,16.29,0.8514,chelle
122,340634,20081123,2454793.80209,5.86058,32.465595,16.95,1.064,5122,-0.301,0.092,3.959,0.181,6.5,0.18,24.24,0.824,13.89,0.7543,chelle
94,340634,20101007,2455476.95385,5.86058,32.465595,16.95,1.064,5122,-0.232,0.08,3.931,0.189,6.29,0.11,24.421,0.521,13.3,0.8434,chelle
235,340657,20080302,2454527.68799,5.862887,32.447506,17.499,1.047,5170,-0.248,0.078,4.199,0.216,5.07,0.4,8.188,1.32,12.82,0.5754,chelle
96,340657,20081024,2454764.85411,5.862887,32.447506,17.499,1.047,5170,-0.057,0.063,4.289,0.181,6.65,0.41,8.109,0.687,14.79,0.83,chelle
96,340657,20081025,2454764.85411,5.862887,32.447506,17.499,1.047,5170,-0.057,0.063,4.289,0.181,6.65,0.41,8.104,0.687,14.79,0.83,chelle
114,340657,20081125,2454795.68654,5.862887,32.447506,17.499,1.047,5170,-0.366,0.066,4.205,0.196,2.98,0.51,7.337,1.496,12.02,0.4512,chelle
212,340657,20090213,2454875.69127,5.862887,32.447506,17.499,1.047,5170,-0.005,0.06,4.269,0.179,5.71,0.45,7.91,0.619,14.62,0.82,chelle
214,340676,20110408,2455659.63083,5.85854,32.454,14.6,1.008,5285,-0.477,0.076,3.312,0.139,12.99,0.04,42.216,0.632,15.65,0.87,chelle
212,340685,20110122,2455583.84217,5.8604,32.468445,10.56,1.532,4346,-0.35,0.109,1.22,0.281,6.55,0.1,17.182,0.278,10.42,0.8966,chelle
234,340686,20100131,2455227.8501,5.859206,32.466824,11.915,0.296,8674,-0.719,0.084,5,0,197.08,2.32,-8.2001,45.104,177.38,0.5616,chelle
214,340686,20101130,2455531.00933,5.859206,32.466825,11.915,0.296,8674,-0.729,0.071,4.921,0.122,184.63,0.96,2.3757,40.584,151.36,0.516,chelle
61,340686,20120309,2455995.69966,87.888092,32.46682,11.915,0.296,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,-29.8488,2.613,58.61,0.56,hydraN
217,340687,20100202,2455229.73269,5.862576,32.439526,12.805,0.213,10084,-2.498,0.443,-2.241,1.214,150.44,10.38,-8.915,34.099,194.11,0.3956,chelle
193,340687,20101130,2455531.00933,5.862576,32.439525,12.805,0.213,10084,-0.16,0.019,5.489,0.128,200,0,-52.3873,35.964,201.94,0.3415,chelle
208,340721,20101119,2455519.91915,5.858854,32.440755,17.535,1.33,4465,0.203,0.056,3.213,0.271,-0.96,1.84,-6.457,0.862,14.86,0.7517,chelle
32,340731,20080222,2454518.59808,87.939087,32.479221,15.361,0.66,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,12.6252,4.874,81.69,0.43,hydraN
32,340731,20091227,2455192.81748,87.939087,32.479221,15.361,0.66,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,12.9804,14.423,112.03,0.43,hydraN
136,340731,20101119,2455519.80379,5.862606,32.47923,15.361,0.66,6581,-0.789,0.051,2.385,0.104,64.58,0.1,11.955,4.558,53.94,0.8581,chelle
17,340732,20080224,2454520.70357,5.859043,32.478523,17.256,1.049,5165,-0.357,0.078,3.955,0.183,8.15,0.19,9.436,0.644,14.53,0.7866,chelle
107,340732,20081022,2454761.82812,5.859043,32.478523,17.256,1.049,5165,-0.2,0.07,3.981,0.189,7.32,0.14,9.99815,0.582,14.26,0.8503,chelle
227,340732,20081026,2454765.98197,5.859043,32.478523,17.256,1.049,5165,-0.255,0.077,3.957,0.18,7.9,0.19,9.944,0.542,14.43,0.8542,chelle
4,340732,20081123,2454793.91468,5.859043,32.478523,17.256,1.049,5165,-0.384,0.085,4.029,0.179,8.15,0.13,9.611,0.743,14.62,0.8288,chelle
206,340732,20100305,2455260.76182,5.859043,32.478523,17.256,1.049,5165,-0.311,0.084,3.972,0.201,9.15,0.19,9.829,0.882,16.02,0.7836,chelle
226,341011,20100131,2455227.8501,5.858747,32.440426,11.876,1.112,5129,-0.102,0.064,3.039,0.191,5.15,0.1,-7.2158,0.237,10.53,0.912,chelle
87,341011,20110207,2455599.61531,5.858747,32.440425,11.876,1.112,5129,-0.083,0.064,3.028,0.171,3.5,0,-7.2858,0.206,9.77,0.9226,chelle
75,341022,20110207,2455599.61531,5.862908,32.43453,14.529,0.548,7141,-0.843,0.048,3.217,0.096,101.95,0.5,-15.6669,9.099,84.54,0.7955,chelle
92,341022,20130119,2456311.80951,87.943619,32.434532,14.529,0.548,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,0.292,5.528,86.8,0.65,hydraN
28,341022,20140110,2456667.67539,87.943619,32.434532,14.529,0.548,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,1.403,10.929,87.87,0.58,hydraN
61,341022,20150209,2457062.71272,87.943619,32.434532,14.529,0.548,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,12.5242,4.774,89.34,0.63,hydraN
49,341022,20150309,2457090.78388,87.943619,32.434532,14.529,0.548,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,-20.3681,3.292,32.49,0.4,hydraN
231,341024,20080225,2454521.73659,5.862807,32.450939,16.64,1.033,5211,-0.155,0.063,4.725,0.144,6.66,0.23,-73.64,1.203,19.49,0.7681,chelle
98,341024,20081023,2454762.86746,5.862807,32.450939,16.64,1.033,5211,-0.133,0.059,4.767,0.141,0,0,-74.571,0.534,15.37,0.8553,chelle
236,341024,20081124,2454794.94126,5.862807,32.450939,16.64,1.033,5211,-0.121,0.053,4.943,0.161,-0.01,0.06,-74.404,0.573,16.13,0.8507,chelle
84,341024,20101007,2455476.95385,5.862807,32.45094,16.64,1.033,5211,-0.113,0.06,4.749,0.133,0.64,0.23,-74.254,0.573,16.1,0.8458,chelle
104,350002,20081108,2454778.78542,5.859307,32.389664,15.071,0.744,6214,-0.24,0.051,4.73,0.1,23.77,0.07,12.7151,1.058,28.43,0.8566,chelle
29,350002,20090108,2454839.62128,87.889603,32.389671,15.071,0.744,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,11.7634,14.063,29.56,0.12,hydraN
205,350002,20090214,2454876.6958,5.859307,32.389664,15.071,0.744,6214,-0.25,0.051,4.679,0.101,13.56,0.13,9.395,0.446,16.29,0.9198,chelle
49,350002,20091225,2455190.69799,87.889603,32.389671,15.071,0.744,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,10.7587,1.665,39.85,0.73,hydraN
78,350002,20101007,2455476.95385,5.859307,32.389665,15.071,0.744,6214,-0.26,0.053,4.605,0.108,20.31,0.17,8.6,0.62,22.39,0.903,chelle
28,350002,20101224,2455554.75388,87.889603,32.389671,15.071,0.744,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,7.5648,0.893,48.14,0.93,hydraN
28,350002,20110218,2455610.69602,87.889603,32.389671,15.071,0.744,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,7.9849,0.877,43.86,0.9,hydraN
28,350002,20110318,2455638.6426,87.889603,32.389671,15.071,0.744,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,8.3505,0.493,40.36,0.94,hydraN
92,350002,20120131,2455957.62683,87.889603,32.389671,15.071,0.744,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,10.6078,0.943,36.27,0.88,hydraN
28,350002,20121210,2456271.89222,87.889603,32.389671,15.071,0.744,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,10.4856,1.471,38.59,0.9,hydraN
28,350002,20130119,2456311.70071,87.889603,32.389671,15.071,0.744,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,10.9305,0.734,37.83,0.95,hydraN
32,350002,20131223,2456649.75103,87.889603,32.389671,15.071,0.744,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,9.0925,0.811,49.55,0.92,hydraN
61,350002,20140111,2456668.6731,87.889603,32.389671,15.071,0.744,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,8.3332,1.119,49.54,0.9,hydraN
28,350002,20140216,2456704.62335,87.889603,32.389671,15.071,0.744,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,9.0701,0.982,47.4,0.84,hydraN
28,350002,20150205,2457058.82018,87.889603,32.389671,15.071,0.744,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,12.1023,0.463,41.7,0.94,hydraN
92,350002,20150309,2457090.6866,87.889603,32.389671,15.071,0.744,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,11.281,0.502,37.77,0.95,hydraN
61,350004,20080222,2454518.59808,87.873711,32.412846,15.145,0.644,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,7.2567,3.471,74.18,0.63,hydraN
225,350004,20081124,2454794.94126,5.858247,32.412842,15.145,0.644,6656,-0.24,0.035,4.135,0.086,40.63,0.11,7.158,1.664,36.43,0.9035,chelle
62,350004,20090114,2454845.62542,87.873711,32.412846,15.145,0.644,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,7.0926,6.093,102.86,0.42,hydraN
214,350004,20090213,2454875.69127,5.858247,32.412842,15.145,0.644,6656,-0.215,0.03,4.369,0.07,41.07,0.2,7.019,2.066,37.27,0.8787,chelle
61,350004,20140111,2456668.84402,87.873711,32.412846,15.145,0.644,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,7.6416,0.965,67.24,0.85,hydraN
61,350004,20150209,2457062.82705,87.873711,32.412846,15.145,0.644,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,8.7413,2.885,67.49,0.77,hydraN
17,350005,20090115,2454846.70022,87.877205,32.389915,15.244,0.734,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,-56.9673,1.281,20.51,0.7,hydraN
92,350005,20101225,2455555.74286,87.877205,32.389915,15.244,0.734,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,-57.5324,0.708,35.63,0.93,hydraN
92,350005,20110225,2455617.72329,87.877205,32.389915,15.244,0.734,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,-58.1305,0.753,36.96,0.91,hydraN
228,350006,20081123,2454793.91468,5.862489,32.419907,15.305,0.673,6521,-0.31,0.051,4.169,0.096,7,0,7.276,0.57,10.64,0.824,chelle
72,350006,20090108,2454839.62128,87.93734,32.41991,15.305,0.673,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,5.7378,5.334,28.91,0.19,hydraN
205,350006,20090213,2454875.69127,5.862489,32.419907,15.305,0.673,6521,-0.319,0.055,4.13,0.1,6.74,0.04,7.715,0.227,10.1,0.9182,chelle
92,350006,20091227,2455192.81748,87.93734,32.41991,15.305,0.673,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,9.5371,2.883,39.28,0.67,hydraN
44,350006,20101227,2455557.74916,87.93734,32.41991,15.305,0.673,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,10.7162,0.999,33.32,0.85,hydraN
6,350006,20110218,2455610.69602,87.93734,32.41991,15.305,0.673,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,12.173,0.37,33.25,0.91,hydraN
6,350006,20110318,2455638.6426,87.93734,32.41991,15.305,0.673,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,12.3262,0.544,32.59,0.9,hydraN
6,350006,20120131,2455957.62683,87.93734,32.41991,15.305,0.673,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,15.7332,1.209,35.13,0.88,hydraN
6,350006,20120308,2455994.64976,87.93734,32.41991,15.305,0.673,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,15.8544,0.998,34.32,0.82,hydraN
6,350006,20121210,2456271.89222,87.93734,32.41991,15.305,0.673,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,12.2489,0.616,32.86,0.9,hydraN
4,350006,20121230,2456291.80569,87.93734,32.41991,15.305,0.673,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,11.7603,0.869,31.7,0.68,hydraN
6,350006,20130119,2456311.70071,87.93734,32.41991,15.305,0.673,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,11.2473,0.572,34.12,0.91,hydraN
76,350006,20131223,2456649.75103,87.93734,32.41991,15.305,0.673,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,6.6424,1.273,35.57,0.83,hydraN
61,350006,20140110,2456667.84234,87.93734,32.41991,15.305,0.673,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,6.3573,1.012,34.66,0.88,hydraN
61,350006,20140208,2456696.62424,87.93734,32.41991,15.305,0.673,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,6.6081,0.839,33.97,0.87,hydraN
28,350006,20140216,2456704.76214,87.93734,32.41991,15.305,0.673,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,5.4463,0.73,33.46,0.86,hydraN
32,350006,20140220,2456708.78003,87.93734,32.41991,15.305,0.673,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,6.4783,0.357,34.18,0.93,hydraN
92,350006,20150205,2457058.82018,87.93734,32.41991,15.305,0.673,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,7.2738,5.055,38.21,0.56,hydraN
49,350006,20150209,2457062.82705,87.93734,32.41991,15.305,0.673,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,6.3441,0.956,36.31,0.83,hydraN
6,350006,20150309,2457090.6866,87.93734,32.41991,15.305,0.673,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,6.0707,0.869,35.51,0.89,hydraN
91,350009,20081026,2454765.83086,5.85741,32.428333,15.746,0.792,6022,-0.557,0.066,3.254,0.118,5.99,0.06,16.43,0.219,9.59,0.9251,chelle
118,350009,20081125,2454795.68654,5.85741,32.428333,15.746,0.792,6022,-0.608,0.062,3.203,0.116,6.5,0,16.318,0.314,9.56,0.8258,chelle
17,350009,20090108,2454839.62128,87.86116,32.428337,15.746,0.792,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,17.4805,5.975,26.3,0.41,hydraN
217,350009,20090214,2454876.6958,5.85741,32.428333,15.746,0.792,6022,-0.547,0.065,3.314,0.118,6.98,0.12,16.55,0.233,10.05,0.92,chelle
124,350009,20101119,2455519.80379,5.85741,32.428335,15.746,0.792,6022,-0.537,0.064,3.274,0.119,6.24,0.06,16.448,0.22,9.71,0.908,chelle
61,350009,20101225,2455555.74286,87.86116,32.428337,15.746,0.792,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,16.3411,0.763,32.58,0.89,hydraN
6,350010,20080302,2454527.68799,5.855576,32.400913,15.739,0.81,5953,-0.236,0.054,4.098,0.124,7.26,0.06,6.568,0.377,11.97,0.8937,chelle
103,350010,20081123,2454793.80209,5.855576,32.400913,15.739,0.81,5953,-0.288,0.056,4.267,0.11,6,0.1,-1.937,0.38,11.36,0.8321,chelle
62,350010,20090113,2454844.64143,87.833649,32.400909,15.739,0.81,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,-9.1259,1.36,21.64,0.3,hydraN
32,350010,20090213,2454875.74666,87.833649,32.400909,15.739,0.81,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,2.5406,2.741,39.54,0.76,hydraN
32,350010,20091226,2455191.69619,87.833649,32.400909,15.739,0.81,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,9.0665,1.472,37.37,0.8,hydraN
61,350010,20100304,2455259.65699,87.833649,32.400909,15.739,0.81,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,7.0914,0.834,36.68,0.89,hydraN
49,350010,20101225,2455555.74286,87.833649,32.400909,15.739,0.81,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,0.5359,2.998,37.4,0.67,hydraN
32,350010,20110223,2455615.65734,87.833649,32.400909,15.739,0.81,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,-5.0137,0.994,36.88,0.9,hydraN
49,350010,20110318,2455638.6426,87.833649,32.400909,15.739,0.81,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,-3.3678,5.269,32.91,0.36,hydraN
28,350010,20120131,2455957.75165,87.833649,32.400909,15.739,0.81,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,8.9594,0.85,33.94,0.9,hydraN
49,350010,20120201,2455958.76095,87.833649,32.400909,15.739,0.81,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,9.0532,1.25,37.89,0.71,hydraN
49,350010,20120308,2455994.64976,87.833649,32.400909,15.739,0.81,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,9.2266,3.241,35.79,0.47,hydraN
61,350010,20121210,2456271.89222,87.833649,32.400909,15.739,0.81,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,3.0512,0.739,34.83,0.93,hydraN
37,350010,20121230,2456291.80569,87.833649,32.400909,15.739,0.81,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,-1.4017,12.89,86.2,0.24,hydraN
61,350010,20130119,2456311.70071,87.833649,32.400909,15.739,0.81,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,1.9315,1.087,36.56,0.87,hydraN
32,350010,20140111,2456668.6731,87.833649,32.400909,15.739,0.81,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,11.3122,0.947,36.79,0.9,hydraN
49,350010,20140208,2456696.74853,87.833649,32.400909,15.739,0.81,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,10.6118,3.349,43.39,0.43,hydraN
61,350010,20140216,2456704.62335,87.833649,32.400909,15.739,0.81,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,11.1252,0.679,36.97,0.87,hydraN
61,350010,20150205,2457058.82018,87.833649,32.400909,15.739,0.81,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,3.3003,0.927,37.08,0.85,hydraN
32,350010,20150209,2457062.82705,87.833649,32.400909,15.739,0.81,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,3.3066,1.808,38.82,0.86,hydraN
61,350010,20150309,2457090.78388,87.833649,32.400909,15.739,0.81,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,1.5362,0.547,37.21,0.9,hydraN
61,350011,20080130,2454495.62534,87.875397,32.4226,15.791,0.741,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,-95.2419,7.409,35.72,0.21,hydraN
6,350011,20080224,2454520.70357,5.85836,32.422604,15.791,0.741,6227,-0.109,0.045,4.432,0.09,15.27,0.1,8.087,0.588,18.7,0.894,chelle
61,350011,20080320,2454545.62173,87.875397,32.4226,15.791,0.741,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,7.6401,0.776,39.67,0.83,hydraN
61,350011,20081012,2454751.98724,87.875397,32.4226,15.791,0.741,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,8.1516,4.098,37.81,0.64,hydraN
95,350011,20081022,2454761.82812,5.85836,32.422604,15.791,0.741,6227,-0.068,0.041,4.432,0.09,15.28,0.14,9.14615,0.512,18.46,0.9154,chelle
215,350011,20081026,2454765.98197,5.85836,32.422604,15.791,0.741,6227,-0.078,0.041,4.402,0.09,15.27,0.08,8.695,0.524,18.39,0.9099,chelle
114,350011,20081123,2454793.80209,5.85836,32.422604,15.791,0.741,6227,-0.008,0.042,4.534,0.125,14.76,0.04,9.118,0.754,18.29,0.823,chelle
61,350011,20090211,2454873.86635,87.875397,32.4226,15.791,0.741,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,7.3623,2.542,41.14,0.57,hydraN
217,350011,20090213,2454875.69127,5.85836,32.422604,15.791,0.741,6227,-0.119,0.043,4.382,0.089,15.75,0,8.696,0.584,18.58,0.9109,chelle
239,350011,20100306,2455261.70111,5.85836,32.422604,15.791,0.741,6227,-0.089,0.043,4.432,0.089,15.51,0.04,8.592,0.817,18.52,0.86,chelle
49,350011,20101226,2455556.76196,87.875397,32.4226,15.791,0.741,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,7.8768,2.126,41.13,0.57,hydraN
28,350011,20140208,2456696.74853,87.875397,32.4226,15.791,0.741,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,7.9247,2.035,40.25,0.79,hydraN
234,350016,20080228,2454524.68765,5.862713,32.400299,16.258,0.812,5946,-0.132,0.044,4.405,0.091,0.34,0.24,53.495,0.268,10.505,0.9033,chelle
234,350016,20080301,2454526.70915,5.862713,32.400299,16.258,0.812,5946,-0.124,0.048,4.438,0.102,3.1,0.2,53.964,0.278,10.65,0.8881,chelle
86,350016,20081022,2454761.82812,5.862713,32.400299,16.258,0.812,5946,-0.124,0.05,4.372,0.096,0.54,0.11,53.7272,0.234,10.42,0.9057,chelle
206,350016,20081026,2454765.98197,5.862713,32.400299,16.258,0.812,5946,-0.145,0.051,4.412,0.098,0.12,0.33,53.603,0.241,10.37,0.9088,chelle
93,350016,20081125,2454795.68654,5.862713,32.400299,16.258,0.812,5946,-0.162,0.046,4.475,0.122,0.06,0.14,53.413,0.476,10.46,0.7836,chelle
72,350016,20090113,2454844.64143,87.940697,32.400299,16.258,0.812,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,128.1085,4.191,31.29,0.11,hydraN
44,350016,20120201,2455958.76095,87.940697,32.400299,16.258,0.812,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,52.5357,0.664,37.45,0.89,hydraN
28,350016,20140111,2456668.6731,87.940697,32.400299,16.258,0.812,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,53.1159,4.192,38.77,0.65,hydraN
95,350018,20081026,2454765.83086,5.85908,32.428501,16.401,1.006,5291,-0.039,0.049,4.572,0.184,0.94,0.2,27.023,0.453,13.13,0.8802,chelle
234,350018,20081123,2454793.91468,5.85908,32.428501,16.401,1.006,5291,-0.147,0.055,4.58,0.178,-0.18,0.37,26.684,0.546,13.35,0.8343,chelle
94,350018,20090115,2454846.70022,87.8862,32.428501,16.401,1.006,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,26.8818,0.369,20.1,0.83,hydraN
76,350018,20090213,2454875.74666,87.8862,32.428501,16.401,1.006,-999,-9.9,-9.9,-9.9,-9.9,-9.9,-9.9,27.5172,2.322,40.11,0.76,hydraN
98,350024,20081026,2454765.83086,5.856979,32.390759,16.822,1.051,5159,-0.054,0.062,4.322,0.167,4.43,0.61,7.439,0.535,14.14,0.8674,chelle
110,350024,20081125,2454795.68654,5.856979,32.390759,16.822,1.051,5159,-0.194,0.065,4.161,0.201,5.43,0.55,7.82,0.922,13.26,0.7205,chelle
240,350031,20081123,2454793.91468,5.856164,32.428966,17.16,0.952,5459,-0.388,0.072,4.537,0.127,2.82,0.53,-25.353,0.474,12.595,0.8022,chelle
213,350031,20090213,2454875.69127,5.856164,32.428966,17.16,0.952,5459,-0.276,0.067,4.494,0.135,3.97,0.44,-25.174,0.452,13.06,0.8601,chelle
128,350031,20101119,2455519.80379,5.856164,32.428965,17.16,0.952,5459,-0.226,0.069,4.435,0.134,2.72,0.41,-25.45,0.471,11.91,0.837,chelle
4,350032,20080228,2454524.68765,5.855284,32.391853,17.27,1.089,5052,-0.105,0.069,4.186,0.184,0.48,0.08,47.99,0.723,11.51,0.7824,chelle
4,350032,20080301,2454526.70915,5.855284,32.391853,17.27,1.089,5052,-0.125,0.067,4.184,0.181,1.26,0.51,48.321,0.572,11.9033,0.8118,chelle
95,350032,20081023,2454762.86746,5.855284,32.391853,17.27,1.089,5052,-0.014,0.07,4.26,0.172,-0.16,0.24,47.826,0.474,12.49,0.8541,chelle
105,350032,20081125,2454795.68654,5.855284,32.391853,17.27,1.089,5052,-0.208,0.06,3.965,0.206,0.01,0.04,47.78,1.227,10.74,0.5651,chelle
218,350032,20090213,2454875.69127,5.855284,32.391853,17.27,1.089,5052,-0.024,0.07,4.204,0.181,2.26,0.56,47.835,0.647,12.83,0.8308,chelle
240,350032,20100306,2455261.70111,5.855284,32.391853,17.27,1.089,5052,-0.162,0.074,4.317,0.186,3.86,0.21,47.854,0.814,13.85,0.7449,chelle
8,350035,20080228,2454524.68765,5.857317,32.417789,17.276,1.006,5291,-0.057,0.057,4.354,0.154,2.94,0.26,8.636,0.63,13.3833,0.8008,chelle
8,350035,20080301,2454526.70915,5.857317,32.417789,17.276,1.006,5291,-0.068,0.052,4.274,0.152,3.16,0.2,9.023,0.474,12.27,0.8338,chelle
93,350035,20081024,2454764.85411,5.857317,32.417789,17.276,1.006,5291,0.014,0.06,4.443,0.155,1.4,0.23,8.581,0.459,12.85,0.8444,chelle
93,350035,20081025,2454764.85411,5.857317,32.417789,17.276,1.006,5291,0.014,0.06,4.443,0.155,1.4,0.23,8.589,0.459,12.85,0.8444,chelle
114,350035,20081108,2454778.78542,5.857317,32.417789,17.276,1.006,5291,-0.077,0.057,4.39,0.146,0.08,0.26,8.45775,0.563,12.64,0.8383,chelle
218,350035,20090214,2454876.6958,5.857317,32.417789,17.276,1.006,5291,-0.056,0.057,4.395,0.16,3.05,0.5,8.599,0.533,13.31,0.8563,chelle
